Key,Value/DialogueText/Hash,Value/DialogueText/Text,Value/DialogueAudioID,Value/JPLipRef/Package,Value/JPLipRef/Path,Value/ENLipRef/Package,Value/ENLipRef/Path
Train_14_009,B82A33B74A3FD5E63875519CABEC2298,That is quite an advancement.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Train_14_009_LIP.jp_Train_14_009_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Train_14_009_LIP.en_Train_14_009_LIP,
Church_First_01,A9D1829140715217E8520E9A7AB28CE3,Miriam! Welcome.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_01_LIP.jp_Church_First_01_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_01_LIP.en_Church_First_01_LIP,
Church_NoSell_01,2397C5504071BC1798699981F5791664,"I've hardly had any time to prepare, considering the situation.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NoSell_01_LIP.jp_Church_NoSell_01_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NoSell_01_LIP.en_Church_NoSell_01_LIP,
Church_NoSell_02,9295E7AD4BF486FB4D3EC3A1D6840676,But let me tell you a little about the supply post.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NoSell_02_LIP.jp_Church_NoSell_02_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NoSell_02_LIP.en_Church_NoSell_02_LIP,
Church_CanSell_01,82657E8B4FEB1737AA6BAEA7D4834465,"Since this is your first time here, let me tell you a little bit about the supply post.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSell_01_LIP.jp_Church_CanSell_01_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSell_01_LIP.en_Church_CanSell_01_LIP,
Church_First_02,453CB629400C8188FEE4DB83104B7427,Please.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_02_LIP.jp_Church_First_02_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_02_LIP.en_Church_First_02_LIP,
Church_First_03,D23BB3FC441E5E6173D49E9D21DDD41F,I have made arrangements so you can buy and sell items here.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_03_LIP.jp_Church_First_03_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_03_LIP.en_Church_First_03_LIP,
Church_First_04,F70757E44FBCC2F8714B9EB54E084A4C,"I would have liked to provide what you need for free, but seeing as we are largely cut off from the Church's funds out here.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_04_LIP.jp_Church_First_04_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_04_LIP.en_Church_First_04_LIP,
Church_First_05,DEEAB41144DF6B6B07D6ED9573793E9D,I will need money in order to keep the supply post stocked. I hope you don't mind paying.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_05_LIP.jp_Church_First_05_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_05_LIP.en_Church_First_05_LIP,
Church_First_06,A1533B6A414897D524A80DB6FD073A59,"No, I understand. I appreciate you doing what you can.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_06_LIP.jp_Church_First_06_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_06_LIP.en_Church_First_06_LIP,
Church_First_07,4C83303E434D924F773D1D892C88B982,I can also buy shards from you if you no longer need them.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_07_LIP.jp_Church_First_07_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_07_LIP.en_Church_First_07_LIP,
Church_First_08,5323EF104F072543313959A4B8377928,Wait. Is trade in demon shards even allowed?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_08_LIP.jp_Church_First_08_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_08_LIP.en_Church_First_08_LIP,
Church_First_09,0371AE714CB854A90185DBBF4D23470D,Of course. The Church would sooner gather them up and make certain they are purified.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_09_LIP.jp_Church_First_09_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_09_LIP.en_Church_First_09_LIP,
Church_First,D13EEDFF4106680CFABB54ABD214D461,"I am not permitted to sell them, but I can buy them off you.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_10_LIP.jp_Church_First_10_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_10_LIP.en_Church_First_10_LIP,
Church_First,1C6F0EB54D8634883F58698B2190E8F9,"You may want to keep extras since possessing  multiple shards of the same type amplifies its power, but there is a limit to how far that can go.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_11_LIP.jp_Church_First_11_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_11_LIP.en_Church_First_11_LIP,
Church_First_11,EC373ADD4B07B08D789BF69CEE4634E6,DELETED,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_11_2_LIP.jp_Church_First_11_2_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_11_2_LIP.en_Church_First_11_2_LIP,
Church_First,9E0D3E47473036B6EAEB69888E6D9432,"And more importantly, if you carry a large number of shards, your body's corruption...",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_12_LIP.jp_Church_First_12_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_12_LIP.en_Church_First_12_LIP,
Church_First,D27427614EFA5B83049E0C9FD62D5F6C,"May accelerate, but I'll find a way to deal with that myself.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_13_LIP.jp_Church_First_13_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_13_LIP.en_Church_First_13_LIP,
Church_First,C2699DF64B6264C78EDC18B6A6938B05,I still recommend selling your shards as a means of making money.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_14_LIP.jp_Church_First_14_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_14_LIP.en_Church_First_14_LIP,
Church_First,84297FA44978B07EA93E29BB0FE4F66B,All right. I know you're looking out for me.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_15_LIP.jp_Church_First_15_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_15_LIP.en_Church_First_15_LIP,
Church_NoSell_03,4F3D99DD4947C85A418CFB8479F22F26,I think that explains everything. I'll see you again once I have the place set up.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NoSell_03_LIP.jp_Church_NoSell_03_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NoSell_03_LIP.en_Church_NoSell_03_LIP,
Church_CanSell_02,C9F4AEA841DB55223672AABAECD08D06,"I think that explains everything. Now, would you like to have a look around?",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSell_02_LIP.jp_Church_CanSell_02_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSell_02_LIP.en_Church_CanSell_02_LIP,
Church_Greeting_001,8B62C4D64491BE8974EDCFABC9E26F30,"Miriam, you're back! You should visit more often.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_001_LIP.jp_Church_Greeting_001_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_001_LIP.en_Church_Greeting_001_LIP,
Church_Greeting_002,249535DB4E16BB846ACCD59B7AA15F4B,I have something new to offer you.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_002_LIP.jp_Church_Greeting_002_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_002_LIP.en_Church_Greeting_002_LIP,
Church_Greeting_003,05F0232C4B78759E88A43B8F2D42B03F,"Hello, Miriam. I appreciate your patronage.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_003_LIP.jp_Church_Greeting_003_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_003_LIP.en_Church_Greeting_003_LIP,
Church_Greeting_004,9DA53CE949F7C53857DA959A9ACA45E2,Remember not to rely too heavily on the shards.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_004_LIP.jp_Church_Greeting_004_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_004_LIP.en_Church_Greeting_004_LIP,
Church_Greeting_005,9E0D6E874200AB4E31F416B5DB9D984B,Have anything you would like me to buy back?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_005_LIP.jp_Church_Greeting_005_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_005_LIP.en_Church_Greeting_005_LIP,
Church_Greeting_006,DC5E7DB44B61AFEC2CAC87B9209B7E76,"I can buy shards back, if you like.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_006_LIP.jp_Church_Greeting_006_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_006_LIP.en_Church_Greeting_006_LIP,
Church_Greeting_007,CFBE64A942382A8846F00D82AF703A3E,Hello. What can I do for you?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_007_LIP.jp_Church_Greeting_007_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_007_LIP.en_Church_Greeting_007_LIP,
Church_Greeting_008,608703A94569ECBD9ED1AEA240A1B727,Hello. How can I help you?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_008_LIP.jp_Church_Greeting_008_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_008_LIP.en_Church_Greeting_008_LIP,
Church_Greeting_009,6F2E6D8C40C92B70DE4A068D78DD8736,Did you forget something?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_009_LIP.jp_Church_Greeting_009_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_009_LIP.en_Church_Greeting_009_LIP,
Church_Greeting_010,7EB03BD644C5D00973BB58973C04836B,"My my, you're giving me a lot of attention on this visit.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_010_LIP.jp_Church_Greeting_010_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_010_LIP.en_Church_Greeting_010_LIP,
Church_Greeting_011,BB8CD96740D85425006003BF9E5A97D7,Hello. Is something on your mind?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_011_LIP.jp_Church_Greeting_011_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_011_LIP.en_Church_Greeting_011_LIP,
Church_Greeting_012,C17D22F44EA32F57F6AEC19DB59F1039,The supply post isn't ready yet. Could you come by later?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Greeting_012_LIP.jp_Church_Greeting_012_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Greeting_012_LIP.en_Church_Greeting_012_LIP,
Church_SendOff_01,7C3D7D454AF283DC500FD9A4EB243C12,Thank you. Come back any time.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_SendOff_01_LIP.jp_Church_SendOff_01_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_SendOff_01_LIP.en_Church_SendOff_01_LIP,
Church_SendOff_02,21DC2A474986B1ACAF841381B5808F79,Thank you. I'll be here if you need me.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_SendOff_02_LIP.jp_Church_SendOff_02_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_SendOff_02_LIP.en_Church_SendOff_02_LIP,
Church_First_SendOff_01,392F75554382AF7C59EFBEBBA76800B5,Oh! I forgot to give this to you. It's the key to the building. You can use it to explore further in.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_SendOff_01_LIP.jp_Church_First_SendOff_01_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_SendOff_01_LIP.en_Church_First_SendOff_01_LIP,
Church_First_SendOff_02,69C2E5494668AF15C5E9A3BE1EC8E41E,Thank you.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_SendOff_02_LIP.jp_Church_First_SendOff_02_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_SendOff_02_LIP.en_Church_First_SendOff_02_LIP,
Church_First_SendOff_03,6D39D185492071CE9A213FB695817CD3,I invited the other survivors inside where it's safe.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_SendOff_03_LIP.jp_Church_First_SendOff_03_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_SendOff_03_LIP.en_Church_First_SendOff_03_LIP,
Church_First_SendOff_04,D510764340FC97CD78AC178620922A6E,"They all have troubles that need resolving, if you can spare them the time.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_SendOff_04_LIP.jp_Church_First_SendOff_04_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_SendOff_04_LIP.en_Church_First_SendOff_04_LIP,
Church_First_SendOff_05,A1E3D66F4A0ADB1D236535BE29BB3A81,I'll do what I can.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_SendOff_05_LIP.jp_Church_First_SendOff_05_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_SendOff_05_LIP.en_Church_First_SendOff_05_LIP,
Church_First_SendOff_06,C0C7ADEC44980F8AC23DD5ACBD9D6E82,I know you will. Come back any time. I'll be praying for you.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_First_SendOff_06_LIP.jp_Church_First_SendOff_06_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_First_SendOff_06_LIP.en_Church_First_SendOff_06_LIP,
Church_FewTimes_01,CBC35EAC4F973AC565B30A8A9FA7C28F,"Dominique, why do you go so far out of your way for Johannes and I?",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_FewTimes_01_LIP.jp_Church_FewTimes_01_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_FewTimes_01_LIP.en_Church_FewTimes_01_LIP,
Church_FewTimes_02,BE8A179B4F877BD23B4CECAEFCA2E9C2,What? I'm not going out of my way.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_FewTimes_02_LIP.jp_Church_FewTimes_02_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_FewTimes_02_LIP.en_Church_FewTimes_02_LIP,
Church_FewTimes_03,5BE93A1244AA362D4D83B79961F82F51,People should help each other out. And you are paying me.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_FewTimes_03_LIP.jp_Church_FewTimes_03_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_FewTimes_03_LIP.en_Church_FewTimes_03_LIP,
Church_FewTimes_04,32D5928044E2D53DA08FD787F5E22BDA,"True, but you have a good heart.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_FewTimes_04_LIP.jp_Church_FewTimes_04_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_FewTimes_04_LIP.en_Church_FewTimes_04_LIP,
Church_FewTimes_05,5DEC454E4C5879F2892D7A979D14EB38,Never good enough.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_FewTimes_05_LIP.jp_Church_FewTimes_05_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_FewTimes_05_LIP.en_Church_FewTimes_05_LIP,
Church_FewTimes_06,D211FA614F4EAEEE840263BC83E2280A,"Even the best of us carry a little pain, a little darkness deep down where others can't see it.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_FewTimes_06_LIP.jp_Church_FewTimes_06_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_FewTimes_06_LIP.en_Church_FewTimes_06_LIP,
Church_FewTimes_07,F210C006432C4D6A789A87A969AA629E,But such is life. What can I help you with?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_FewTimes_07_LIP.jp_Church_FewTimes_07_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_FewTimes_07_LIP.en_Church_FewTimes_07_LIP,
Church_Photo_01,D2372BA44C2F625C5A1BBE89A3BB26B4,"Dominique, what is all this machinery?",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Photo_01_LIP.jp_Church_Photo_01_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Photo_01_LIP.en_Church_Photo_01_LIP,
Church_Photo_02,460C0C27456D1952B9B4969C16A59A17,That is photographic equipment we've been working on.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Photo_02_LIP.jp_Church_Photo_02_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Photo_02_LIP.en_Church_Photo_02_LIP,
Church_Photo_03,8F562F6248636C4284A109A39CE7967B,Photo...graphic?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Photo_03_LIP.jp_Church_Photo_03_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Photo_03_LIP.en_Church_Photo_03_LIP,
Church_Photo_04,90AC8EC64244236F0B599F84E4B4A286,"To put it more plainly, it allows me to capture images of real life: landscapes, people.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Photo_04_LIP.jp_Church_Photo_04_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Photo_04_LIP.en_Church_Photo_04_LIP,
Church_Photo_05,CA8ACDB043AEA14FB02C4E8DB12191D5,What? Really? Can I try it?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Photo_05_LIP.jp_Church_Photo_05_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Photo_05_LIP.en_Church_Photo_05_LIP,
Church_Photo_06,E46D96EE461E78FB5E52F4B7B68E5FAF,"Unfortunately, I don't have the silver bromide I need.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Photo_06_LIP.jp_Church_Photo_06_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Photo_06_LIP.en_Church_Photo_06_LIP,
Church_Photo_06,CC5837684C35F6F05265C08189A8FD66,"Unfortunately, I don't have the materials I need.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_Photo_06_2_LIP.jp_Church_Photo_06_2_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_Photo_06_2_LIP.en_Church_Photo_06_2_LIP,
Church_NoSilver_01,7587D3704821EAF49CE7E98B6B22868E,I'll see if I can find it. Be right back.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NoSilver_01_LIP.jp_Church_NoSilver_01_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NoSilver_01_LIP.en_Church_NoSilver_01_LIP,
Church_CanSilver_01,2C1487824C8AFFB9211362B431F7A169,I have that right here.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_01_LIP.jp_Church_CanSilver_01_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_01_LIP.en_Church_CanSilver_01_LIP,
Church_CanSilver_02,1E91533649B551DBC86A439386BB35FC,Then let's make some photographs.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_02_LIP.jp_Church_CanSilver_02_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_02_LIP.en_Church_CanSilver_02_LIP,
Church_NowPhoto_01,3E546B2046C49DDBF1CB16B7519EC957,"Dominique, do you know what a ""photograph"" is?",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NowPhoto_01_LIP.jp_Church_NowPhoto_01_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NowPhoto_01_LIP.en_Church_NowPhoto_01_LIP,
Church_NowPhoto_02,E5F10E074302E607743CFEB325CC9DEC,Now that's a surprise question. Did someone tell you I would?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NowPhoto_02_LIP.jp_Church_NowPhoto_02_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NowPhoto_02_LIP.en_Church_NowPhoto_02_LIP,
Church_NowPhoto_03,77932A124D013FA27D1FF9A5C406C6DD,No! No. (I can't tell her a vampire sent me...),None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NowPhoto_03_LIP.jp_Church_NowPhoto_03_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NowPhoto_03_LIP.en_Church_NowPhoto_03_LIP,
Church_NowPhoto_04,A12C0584413AC5113385688C4F19FCFC,"Well, you are in luck. The machine in the red room in the back is for photography.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NowPhoto_04_LIP.jp_Church_NowPhoto_04_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NowPhoto_04_LIP.en_Church_NowPhoto_04_LIP,
Church_NowPhoto_05,D732044544B56F04724A02B03B8CD90F,Which is...?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NowPhoto_05_LIP.jp_Church_NowPhoto_05_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NowPhoto_05_LIP.en_Church_NowPhoto_05_LIP,
Church_NowPhoto_06,FD65ACED43FE2B8B1EA4F6A293CD91BC,"To put it more plainly, it allows me to capture images of real life: landscapes, people.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NowPhoto_06_LIP.jp_Church_NowPhoto_06_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NowPhoto_06_LIP.en_Church_NowPhoto_06_LIP,
Church_NowPhoto_07,197A66D64B03F762113B06B1422C1816,What? Really? Can I try it?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NowPhoto_07_LIP.jp_Church_NowPhoto_07_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NowPhoto_07_LIP.en_Church_NowPhoto_07_LIP,
Church_NowPhoto_08,C637EEE346F539C955DC15A7099996F5,"Unfortunately, it requires silver bromide, which I don't have.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NowPhoto_08_LIP.jp_Church_NowPhoto_08_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NowPhoto_08_LIP.en_Church_NowPhoto_08_LIP,
Church_NoSilver_02,284EF83042C29C0A8F8E11B400D8DDAF,Oh! Right. I need to find silver bromide.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NoSilver_02_LIP.jp_Church_NoSilver_02_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NoSilver_02_LIP.en_Church_NoSilver_02_LIP,
Church_NoSilver_03,F5F8B1E54F7D37E2A1FCA4B32F3252BF,Oh! Right. I need to find materials for Dominique's photography machine.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_NoSilver_03_LIP.jp_Church_NoSilver_03_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_NoSilver_03_LIP.en_Church_NoSilver_03_LIP,
Church_CanSilver_03,C85EBA704B424A8FA6056B8C2C553D63,I should probably show this silver bromide to Dominique.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_03_LIP.jp_Church_CanSilver_03_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_03_LIP.en_Church_CanSilver_03_LIP,
Church_CanSilver_04,895228194C643A6C2941CD861AD22004,I should probably show these materials I found to Dominique.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_04_LIP.jp_Church_CanSilver_04_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_04_LIP.en_Church_CanSilver_04_LIP,
Church_CanSilver_05,6E3A37E641EEB3430DC484B6CCF5E349,I found some silver bromide.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_05_LIP.jp_Church_CanSilver_05_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_05_LIP.en_Church_CanSilver_05_LIP,
Church_CanSilver_06,41904EC74A275AACF001E2B2970C2562,I found the materials you need.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_06_LIP.jp_Church_CanSilver_06_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_06_LIP.en_Church_CanSilver_06_LIP,
Church_CanSilver_07,E7F8DE7042DD7BF16AB3A4B908B4CD39,Then let's make some photographs.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_07_LIP.jp_Church_CanSilver_07_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_07_LIP.en_Church_CanSilver_07_LIP,
Church_CanSilver_08,0C4AB87F47DC64A43B3D6F961A2A7B06,Relax. You look too serious.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_08_LIP.jp_Church_CanSilver_08_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_08_LIP.en_Church_CanSilver_08_LIP,
Church_CanSilver_09,F5AECB984A2D390BF7ECD7BEC6CFDC21,"It's not easy to smile on command, you know.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_09_LIP.jp_Church_CanSilver_09_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_09_LIP.en_Church_CanSilver_09_LIP,
Church_CanSilver,3967E8174AF570F25967FB9EFA81494F,"Well, do your best. And hold still. Don't move a muscle until I tell you.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_10_LIP.jp_Church_CanSilver_10_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_10_LIP.en_Church_CanSilver_10_LIP,
Church_CanSilver,DF6024E74CB89194BD3397A3CB051064,...,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_11_LIP.jp_Church_CanSilver_11_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_11_LIP.en_Church_CanSilver_11_LIP,
Church_CanSilver,B46F4EC34BDCC116E74F8794EDE9C549,...,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_12_LIP.jp_Church_CanSilver_12_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_12_LIP.en_Church_CanSilver_12_LIP,
Church_CanSilver,A664075143811D7FD96595A603244EE4,Aaaand...you can breathe now.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_13_LIP.jp_Church_CanSilver_13_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_13_LIP.en_Church_CanSilver_13_LIP,
Church_CanSilver,39F45BB24C105A0C13CABBAD77824843,(Finally.),None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_14_LIP.jp_Church_CanSilver_14_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_14_LIP.en_Church_CanSilver_14_LIP,
Church_CanSilver,E94A28EB4CB7B62E3A5B32A08DE6F8EC,All finished. You can move around if you want.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_15_LIP.jp_Church_CanSilver_15_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_15_LIP.en_Church_CanSilver_15_LIP,
Church_CanSilver,ACCF59D748A3DBA1D009828B22E3BF72,Whew...,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_16_LIP.jp_Church_CanSilver_16_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_16_LIP.en_Church_CanSilver_16_LIP,
Church_CanSilver,4D5FC6CF4AD3B96758131AB81F67C234,Here you are: one photograph. Keep it as a memento.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Church_CanSilver_17_LIP.jp_Church_CanSilver_17_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Church_CanSilver_17_LIP.en_Church_CanSilver_17_LIP,
